Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
-19,-8,0,1,-89,-27,-109,-23
-18,-9,-1,1,-88,-26,-109,-22
-18,-8,0,1,-87,-26,-108,-22
-16,-8,0,1,-86,-24,-107,-21
-12,-8,4,2,-84,-21,-104,-18
-11,-6,6,3,-82,-18,-101,-17
-11,-4,9,4,-81,-15,-99,-15
-8,-5,12,4,-80,-13,-97,-13
-5,-6,17,5,-77,-9,-93,-10
-3,-5,20,6,-75,-5,-90,-7
-1,-5,22,6,-74,-3,-88,-6
2,-6,25,6,-71,0,-85,-3
4,-7,26,6,-71,0,-84,-2
4,-5,27,7,-70,2,-83,-1
5,-4,28,7,-69,2,-83,0
7,-6,29,7,-67,4,-81,0
6,-6,30,7,-67,4,-81,0
6,-6,30,7,-68,4,-81,0
6,-5,30,7,-68,4,-81,0
4,-4,31,8,-68,5,-80,0
5,-5,30,7,-69,4,-81,0
6,-9,28,7,-68,3,-82,0
6,-10,28,7,-68,2,-81,0
7,-11,27,6,-68,2,-82,0
7,-11,26,5,-68,1,-82,-1
5,-9,25,6,-69,1,-83,-1
3,-8,26,6,-70,0,-83,-2
3,-8,25,6,-70,0,-84,-3
2,-8,24,6,-70,0,-85,-3
0,-8,23,6,-72,-2,-86,-5
0,-8,21,5,-73,-3,-87,-6
0,-9,21,5,-72,-4,-87,-6
-1,-11,18,4,-73,-6,-90,-7
-1,-11,16,4,-74,-8,-91,-8
-2,-10,13,3,-75,-10,-92,-10
-4,-10,13,4,-75,-11,-93,-10
-6,-10,11,4,-77,-13,-95,-12
-8,-9,9,3,-79,-15,-97,-14
-10,-7,9,3,-80,-16,-98,-15
-12,-7,8,3,-80,-17,-98,-16
-14,-7,4,2,-83,-20,-101,-18
-15,-7,2,2,-84,-22,-103,-20
-16,-7,1,2,-84,-24,-104,-20
-17,-9,-1,1,-85,-26,-105,-22
-16,-10,-2,0,-85,-27,-107,-22
-16,-10,-2,0,-85,-26,-106,-22
-17,-9,-1,1,-85,-26,-106,-22
-18,-9,-1,0,-86,-27,-106,-23
-18,-9,-1,1,-85,-26,-106,-23
-19,-7,0,2,-86,-26,-106,-22
-19,-8,-1,1,-87,-26,-106,-23
-18,-8,-1,1,-86,-26,-106,-23
-18,-8,-1,1,-85,-26,-105,-22
-18,-9,-1,1,-85,-26,-105,-22
-17,-10,-3,0,-85,-27,-106,-22
-16,-9,-2,1,-84,-26,-105,-21
-17,-8,-1,1,-84,-26,-105,-22
-18,-8,-2,0,-85,-26,-106,-23
-18,-8,-1,1,-85,-26,-106,-23
-19,-7,0,1,-85,-26,-105,-22
-19,-7,-1,1,-86,-26,-105,-23
-18,-8,-1,0,-85,-26,-105,-22
-17,-8,-1,1,-85,-26,-104,-21
-17,-8,-1,1,-85,-26,-105,-21
-16,-9,-2,0,-84,-26,-105,-22
-17,-9,-2,0,-83,-26,-105,-21
-18,-8,-1,1,-84,-26,-105,-22
-18,-8,-1,1,-85,-26,-105,-22
-18,-8,-1,1,-84,-26,-105,-22
-19,-7,0,2,-84,-25,-104,-22
-19,-8,-1,1,-85,-26,-105,-23
-18,-8,-1,1,-84,-26,-105,-22
-18,-8,-1,1,-84,-25,-104,-21
-17,-8,-1,1,-84,-25,-104,-21
-16,-9,-2,0,-84,-26,-104,-22
-16,-10,-1,0,-83,-26,-104,-21
-17,-8,-1,1,-84,-25,-104,-21
-17,-8,-1,0,-84,-26,-104,-22
-18,-8,-1,1,-84,-26,-104,-22
-21,-8,1,2,-86,-28,-106,-24
-26,-10,9,3,-91,-36,-113,-30
-30,-14,16,5,-93,-43,-119,-34
-35,-16,23,7,-97,-51,-125,-39
-38,-15,27,7,-100,-55,-129,-42
-36,-8,21,5,-98,-50,-125,-40
-30,-1,9,2,-92,-38,-115,-32
-20,13,-10,-3,-83,-16,-98,-19
-2,39,-46,-13,-69,17,-70,2
20,64,-86,-24,-50,58,-36,28
45,86,-127,-34,-29,100,-1,55
70,108,-170,-46,-10,141,32,82
97,129,-213,-58,10,182,67,110
123,150,-255,-68,31,224,102,138
149,170,-297,-79,50,264,136,165
176,183,-336,-89,71,302,167,191
201,188,-368,-95,90,334,194,214
222,188,-392,-99,105,359,217,233
237,190,-413,-104,116,379,233,247
247,193,-426,-107,124,392,245,257
252,188,-429,-107,127,396,249,261
254,177,-426,-105,127,392,247,259
251,167,-417,-102,125,383,240,254
242,158,-402,-98,118,369,228,245
231,148,-382,-93,109,349,212,233
219,133,-360,-87,98,325,192,217
200,114,-327,-78,84,294,167,197
177,94,-289,-68,67,258,137,173
151,72,-248,-58,46,216,102,145
125,47,-203,-46,25,172,66,117
99,20,-156,-32,4,128,29,88
73,-1,-114,-21,-15,86,-4,60
49,-20,-74,-11,-35,46,-38,34
23,-39,-33,-1,-55,6,-71,7
-4,-55,-3,2,-76,-35,-106,-21
-32,-80,1,1,-98,-82,-145,-51
-58,-93,1,1,-118,-119,-176,-77
-75,-80,2,2,-129,-131,-188,-88
-78,-63,2,2,-130,-126,-185,-87
-68,-52,3,2,-121,-108,-170,-76
-54,-38,3,2,-110,-83,-150,-60
-41,-27,3,2,-100,-62,-132,-46
-29,-19,2,2,-91,-44,-117,-34
-21,-11,2,2,-84,-31,-106,-25
-19,-10,2,2,-83,-28,-104,-23
-18,-11,1,1,-83,-29,-105,-24
-19,-11,1,1,-83,-29,-105,-24
-19,-10,2,2,-83,-28,-104,-23
-20,-10,2,1,-84,-29,-105,-25
-20,-9,2,2,-83,-29,-105,-24
-21,-9,3,2,-83,-28,-104,-24
-21,-9,3,2,-84,-29,-104,-24
-20,-10,2,1,-84,-29,-104,-24
-19,-10,2,2,-83,-29,-104,-23
-19,-9,2,2,-83,-28,-104,-23
-18,-10,1,1,-83,-29,-104,-24
-18,-11,1,1,-82,-29,-104,-23
-19,-10,2,2,-82,-28,-103,-23
-20,-9,2,1,-83,-29,-104,-24
-19,-9,2,2,-83,-29,-104,-24
-20,-9,3,3,-83,-28,-103,-23
-20,-9,3,2,-83,-28,-104,-24
-19,-9,2,2,-83,-28,-104,-24
-19,-9,2,2,-82,-28,-103,-23
-19,-9,3,2,-82,-28,-102,-23
-18,-11,1,1,-82,-29,-103,-24
-18,-11,2,1,-81,-29,-103,-23
-19,-10,2,2,-82,-28,-103,-23
-19,-9,2,1,-82,-29,-104,-24
-20,-9,2,1,-82,-29,-103,-24
-20,-9,3,2,-82,-28,-103,-23
-20,-8,3,2,-84,-28,-103,-24
-19,-9,2,2,-83,-28,-103,-24
-19,-9,3,2,-82,-28,-102,-23
-19,-9,2,2,-82,-28,-102,-23
-18,-11,1,1,-82,-29,-103,-23
-17,-11,1,1,-81,-28,-102,-23
-19,-10,2,2,-80,-28,-101,-23
-19,-9,2,1,-82,-29,-103,-24
-19,-9,2,1,-81,-29,-103,-23
-20,-9,3,2,-81,-28,-102,-23
-21,-8,2,2,-83,-29,-102,-24
-19,-9,2,2,-82,-28,-102,-24
-18,-9,3,2,-81,-27,-101,-22
-17,-8,6,3,-80,-24,-98,-20
-16,-8,6,2,-79,-24,-98,-20
-14,-8,7,3,-77,-23,-97,-19
-14,-6,10,4,-76,-20,-94,-17
-13,-7,11,4,-77,-19,-94,-17
-11,-8,12,4,-75,-18,-93,-16
-12,-8,13,4,-74,-17,-92,-15
-12,-7,13,4,-76,-17,-92,-16
-10,-8,14,4,-75,-17,-91,-15
-8,-7,17,5,-72,-13,-89,-12
-7,-7,17,5,-72,-13,-88,-12
-7,-7,16,5,-72,-13,-88,-12
-5,-9,17,4,-71,-12,-88,-11
-5,-9,19,5,-70,-10,-86,-10
-5,-7,20,5,-70,-10,-86,-10
-5,-5,21,6,-70,-9,-85,-10
-4,-6,23,7,-69,-7,-84,-9
-3,-6,24,6,-69,-7,-83,-8
-2,-7,24,6,-68,-7,-83,-8
-1,-7,26,7,-66,-4,-80,-6
1,-5,30,8,-64,0,-76,-3
5,-3,34,8,-62,3,-73,0
8,-2,38,9,-59,7,-69,2
8,-1,41,11,-58,10,-67,3
10,0,43,11,-58,12,-66,5
12,2,47,12,-56,16,-63,7
14,5,53,14,-53,21,-58,10
17,7,57,15,-51,25,-54,13
21,7,61,15,-49,29,-51,16
24,6,64,16,-46,32,-48,19
27,6,68,17,-44,36,-45,22
30,8,71,17,-42,40,-42,24
34,9,75,18,-39,44,-38,27
36,12,80,20,-37,49,-34,31
39,14,85,21,-35,53,-31,33
41,13,88,21,-34,55,-28,35
43,14,92,23,-32,59,-25,38
43,15,93,23,-32,60,-24,38
46,16,95,23,-30,63,-22,40
47,15,96,23,-28,65,-20,42
49,13,97,24,-27,66,-19,43
51,12,96,23,-27,66,-19,43
52,12,97,23,-25,67,-18,44
52,14,101,25,-24,70,-15,46
53,14,102,24,-25,70,-15,45
52,14,102,24,-25,69,-15,45
50,15,101,25,-25,69,-16,45
48,15,99,24,-27,66,-18,43
49,12,97,23,-27,65,-19,42
49,10,94,22,-27,63,-21,42
47,9,92,22,-29,61,-22,41
47,7,90,21,-30,58,-24,39
45,6,87,20,-30,56,-26,37
43,6,85,21,-31,54,-27,36
41,5,83,19,-33,51,-30,33
40,2,80,18,-34,48,-33,31
36,2,77,18,-36,46,-35,29
33,4,74,18,-39,43,-38,27
32,0,70,17,-40,38,-41,24
31,-3,67,15,-41,35,-43,23
29,-5,62,14,-43,31,-46,20
28,-8,57,13,-44,28,-50,18
27,-12,53,11,-45,23,-53,16
23,-13,51,11,-47,20,-55,14
19,-12,47,10,-50,16,-59,10
17,-10,45,10,-52,14,-61,8
14,-9,42,10,-53,12,-63,6
11,-9,40,10,-55,10,-65,5
10,-11,37,8,-56,7,-67,3
10,-12,36,8,-56,5,-68,2
8,-11,34,8,-57,4,-69,1
6,-11,30,7,-59,1,-72,0
6,-13,28,6,-59,0,-74,-1
3,-11,27,7,-61,-1,-75,-2
1,-11,25,6,-63,-4,-77,-5
0,-11,23,5,-64,-6,-79,-6
-2,-9,23,6,-65,-6,-79,-7
-4,-8,22,6,-66,-7,-80,-8
-4,-10,19,5,-67,-10,-83,-10
-5,-11,17,5,-67,-11,-84,-10
-6,-10,16,4,-68,-12,-84,-11
-6,-13,13,3,-68,-15,-86,-12
-6,-14,11,3,-69,-17,-88,-14
-9,-12,11,4,-70,-17,-88,-14
-12,-10,9,3,-72,-19,-90,-16
-14,-10,7,2,-74,-22,-93,-19
-15,-10,6,2,-74,-23,-93,-20
-18,-7,5,3,-77,-24,-95,-21
-18,-7,4,2,-77,-25,-95,-21
-17,-7,4,2,-76,-25,-95,-21
-18,-8,3,2,-77,-25,-95,-21
-19,-10,0,1,-78,-28,-98,-23
-18,-11,-1,0,-77,-29,-98,-23
-20,-10,0,1,-77,-28,-97,-23
-20,-9,0,1,-78,-29,-98,-24
-20,-9,0,1,-78,-30,-98,-24
-21,-9,0,1,-78,-29,-98,-24
-21,-8,0,2,-79,-28,-98,-24
-20,-9,0,1,-79,-29,-98,-24
-20,-9,0,1,-78,-29,-98,-23
-20,-9,0,1,-78,-29,-97,-23
-19,-10,0,1,-78,-29,-98,-23
-18,-10,-1,0,-77,-29,-98,-23
-19,-10,0,1,-77,-28,-97,-23
-19,-10,0,1,-78,-29,-98,-24
-19,-9,0,1,-77,-29,-98,-24
-20,-9,0,2,-77,-29,-97,-24
-21,-8,0,2,-78,-29,-97,-24
-20,-9,0,1,-78,-29,-98,-24
-19,-9,0,1,-77,-29,-97,-23
-19,-9,0,2,-77,-28,-96,-23
-19,-10,0,0,-77,-29,-97,-23
-18,-11,-1,0,-77,-29,-98,-23
-19,-10,0,2,-76,-28,-96,-22
-20,-9,0,1,-77,-29,-97,-24
-20,-9,0,1,-77,-29,-97,-24
-20,-9,0,1,-77,-29,-97,-24
-21,-8,0,2,-77,-28,-97,-24
-20,-9,0,1,-77,-29,-97,-24
-19,-9,0,1,-77,-28,-96,-24
-19,-9,0,1,-76,-28,-96,-23
-19,-10,0,1,-77,-28,-96,-23
-18,-11,0,0,-76,-29,-96,-23
-19,-9,0,1,-76,-28,-96,-23
-19,-9,0,1,-77,-29,-97,-24
-19,-9,0,1,-77,-29,-97,-24
-20,-9,0,1,-76,-28,-96,-23
-21,-8,1,2,-77,-28,-96,-23
-20,-9,0,1,-77,-29,-96,-24
-19,-9,0,1,-76,-28,-96,-23
-19,-9,0,2,-76,-28,-95,-22
-19,-10,0,1,-76,-28,-95,-23
-18,-11,-1,0,-75,-29,-96,-23
-19,-10,0,1,-75,-28,-95,-23
-19,-9,0,1,-76,-28,-96,-23
-19,-9,0,1,-76,-29,-96,-24
-20,-9,0,1,-76,-28,-96,-23
-20,-8,1,1,-77,-28,-95,-23
-20,-8,0,1,-77,-28,-96,-24
-19,-9,0,1,-76,-28,-95,-23
-19,-9,0,1,-75,-28,-95,-23
-19,-9,0,1,-76,-28,-95,-22
-18,-11,-1,0,-75,-29,-96,-23
-19,-10,0,1,-74,-27,-94,-22
-19,-9,0,1,-76,-28,-95,-23
-19,-9,0,1,-76,-28,-95,-24
-20,-9,0,1,-76,-28,-95,-23
-20,-7,0,2,-76,-27,-95,-23
-20,-8,0,1,-77,-28,-95,-24
-19,-9,0,1,-76,-28,-95,-23
-19,-9,0,1,-76,-28,-94,-22
-19,-10,0,1,-75,-28,-95,-22
-17,-11,0,1,-75,-28,-95,-22
-18,-10,0,1,-74,-28,-94,-22
-19,-9,0,1,-75,-28,-95,-23
-19,-9,0,0,-75,-28,-95,-23
-20,-9,0,1,-75,-28,-94,-23
-20,-8,0,1,-76,-27,-94,-23
-20,-8,0,1,-76,-28,-95,-23
-19,-9,0,1,-75,-28,-94,-23
-19,-9,0,1,-75,-28,-93,-22
-18,-9,0,1,-75,-28,-94,-22
-17,-10,-1,0,-75,-28,-95,-22
-18,-10,0,1,-74,-28,-93,-22
-19,-9,0,1,-75,-28,-94,-23
-19,-9,0,0,-75,-28,-94,-23
-19,-9,0,1,-74,-28,-94,-23
-20,-8,0,2,-75,-27,-94,-23
-19,-9,0,1,-75,-28,-94,-23
-19,-9,0,1,-74,-28,-94,-23
-19,-9,0,1,-74,-28,-93,-22
-18,-9,0,1,-74,-28,-93,-22
-17,-10,-1,0,-74,-28,-94,-23
-18,-9,0,1,-74,-27,-93,-22
-19,-9,0,1,-75,-28,-94,-23
-19,-9,0,0,-75,-28,-94,-23
-19,-8,0,1,-74,-27,-93,-23
-20,-7,0,1,-75,-27,-93,-23
-20,-8,0,1,-75,-28,-94,-23
-19,-9,0,1,-74,-27,-93,-22
-19,-9,0,1,-73,-27,-92,-22
-18,-9,0,1,-73,-27,-93,-22
-17,-10,-1,0,-73,-28,-93,-22
-18,-9,0,1,-73,-27,-93,-22
-19,-9,0,1,-74,-28,-93,-22
-19,-9,0,1,-74,-28,-94,-23
-19,-9,0,1,-74,-27,-93,-23
-20,-7,0,1,-75,-27,-92,-22
-20,-8,0,1,-75,-27,-93,-23
-19,-9,0,1,-73,-27,-93,-22
-18,-9,0,1,-73,-27,-92,-22
-18,-10,0,1,-73,-28,-92,-22
-17,-10,-1,0,-73,-28,-93,-22
-18,-10,0,1,-72,-27,-92,-22
-18,-9,0,1,-73,-27,-92,-22
-19,-9,0,0,-74,-28,-93,-23
-19,-9,0,1,-73,-27,-92,-23
-20,-8,0,2,-74,-27,-92,-22
-19,-8,0,1,-74,-27,-93,-23
-18,-9,0,1,-74,-27,-92,-22
-18,-9,0,1,-73,-27,-91,-22
-18,-9,0,1,-73,-27,-92,-22
-17,-10,-1,0,-72,-28,-92,-22
-18,-10,0,1,-72,-27,-91,-21
-18,-9,0,1,-73,-27,-92,-22
-18,-9,0,0,-73,-28,-92,-23
-19,-8,0,1,-72,-27,-92,-22
-20,-7,0,1,-73,-26,-91,-22
-19,-8,0,1,-73,-27,-92,-23
-18,-9,0,1,-72,-27,-91,-22
-18,-9,0,1,-72,-26,-91,-22
-18,-9,0,1,-73,-27,-91,-22
-17,-10,-1,0,-72,-27,-92,-22
-18,-9,0,1,-71,-26,-91,-21
-18,-9,0,0,-72,-27,-91,-22
-19,-9,0,0,-73,-27,-92,-23
-18,-8,0,1,-72,-27,-91,-23
-20,-7,1,2,-73,-26,-91,-22
-19,-8,0,1,-73,-27,-91,-22
-18,-9,0,1,-72,-27,-91,-22
-18,-9,0,1,-72,-27,-91,-22
-18,-9,0,1,-72,-27,-90,-22
-17,-10,-1,0,-71,-27,-91,-22
-18,-9,0,1,-71,-27,-90,-21
-18,-9,0,1,-72,-27,-91,-22
-19,-9,0,1,-72,-27,-91,-22
-19,-8,0,1,-72,-27,-90,-22
-20,-7,1,2,-72,-26,-90,-21
-19,-8,0,1,-73,-27,-91,-22
-18,-9,0,1,-72,-26,-90,-22
-18,-9,0,1,-71,-26,-90,-21
-18,-9,0,1,-71,-26,-90,-22
-20,-7,0,2,-72,-26,-90,-22
-19,-8,0,1,-72,-26,-90,-22
-18,-8,0,1,-71,-26,-90,-21
-18,-8,0,1,-71,-26,-89,-21
-16,-8,1,1,-70,-24,-87,-20
-13,-7,4,2,-68,-21,-84,-17
-12,-6,8,3,-65,-17,-81,-15
-11,-4,10,4,-65,-15,-80,-14
-8,-5,13,4,-64,-13,-78,-12
-5,-6,17,4,-60,-9,-74,-9
-4,-5,22,6,-59,-5,-71,-6
-1,-5,23,6,-58,-3,-69,-5
2,-6,26,6,-55,0,-66,-2
3,-7,27,7,-54,0,-65,0
4,-5,29,7,-53,2,-64,0
5,-5,28,7,-53,2,-63,0
6,-6,30,8,-51,3,-62,1
6,-6,31,7,-52,4,-62,1
6,-5,31,7,-52,4,-62,0
6,-6,31,7,-51,4,-62,1
4,-4,32,8,-52,4,-61,1
5,-6,31,7,-53,4,-62,0
6,-9,29,7,-52,3,-63,0
6,-10,28,7,-52,2,-62,0
6,-10,28,6,-52,2,-63,0
7,-11,27,6,-52,1,-64,0
5,-9,27,7,-52,1,-64,0
3,-8,26,6,-53,0,-65,-1
3,-8,26,6,-54,0,-66,-2
2,-8,26,6,-54,0,-66,-2
0,-8,24,6,-55,-2,-67,-3
0,-8,23,5,-56,-3,-68,-5
0,-9,21,5,-56,-4,-69,-5
-1,-10,19,4,-57,-6,-70,-6
-2,-10,17,4,-58,-8,-72,-7
-2,-10,15,3,-59,-10,-74,-8
-4,-10,14,4,-59,-11,-74,-9
-7,-10,12,3,-62,-14,-77,-11
-8,-9,10,3,-63,-15,-78,-13
-10,-7,9,3,-64,-16,-79,-14
-12,-7,9,4,-65,-17,-80,-15
-14,-8,5,2,-67,-20,-83,-17
-15,-6,3,2,-67,-22,-84,-18
-16,-7,2,2,-68,-23,-84,-19
-18,-8,0,1,-69,-26,-87,-21
-17,-10,-1,0,-69,-26,-88,-21
-17,-9,-1,1,-69,-26,-87,-21
-18,-9,0,1,-69,-26,-87,-22
-18,-9,0,1,-70,-27,-88,-22
-18,-8,0,1,-69,-27,-87,-22
-19,-7,0,1,-70,-26,-87,-21
-19,-7,0,1,-70,-26,-87,-22
-18,-8,0,1,-70,-26,-88,-21
-18,-8,0,1,-69,-26,-87,-21
-18,-9,0,1,-69,-26,-87,-21
-16,-10,-1,0,-69,-27,-87,-21
-17,-9,0,1,-68,-26,-86,-20
-18,-8,0,1,-69,-26,-87,-21
-18,-8,0,0,-70,-27,-87,-21
-18,-8,0,0,-69,-26,-87,-22
-20,-7,0,1,-69,-25,-86,-21
-19,-7,0,1,-70,-26,-87,-22
-18,-8,0,0,-69,-26,-87,-21
-18,-8,0,1,-69,-26,-86,-21
-18,-8,0,1,-69,-26,-86,-21
-16,-10,-1,0,-68,-26,-87,-21
-16,-9,0,0,-68,-26,-86,-20
-18,-8,0,1,-68,-25,-86,-21
-18,-8,0,1,-69,-26,-87,-21
-18,-8,0,1,-69,-26,-86,-21
-19,-7,0,1,-69,-25,-86,-21
-19,-7,0,1,-70,-26,-87,-22
-18,-8,0,1,-68,-26,-86,-21
-18,-8,0,1,-68,-25,-85,-21
-17,-8,0,1,-68,-25,-86,-21
-17,-9,-2,0,-69,-26,-87,-21
-16,-9,0,1,-67,-25,-86,-20
-17,-8,0,1,-67,-25,-86,-21
-18,-8,0,1,-68,-26,-86,-22
-18,-8,0,1,-68,-26,-86,-21
-21,-7,3,2,-70,-28,-88,-23
-27,-9,10,3,-74,-36,-94,-29
-30,-14,16,5,-78,-44,-101,-33
-35,-16,24,7,-81,-50,-106,-38
-39,-15,28,7,-84,-54,-110,-41
-37,-9,22,5,-82,-50,-107,-39
-31,0,11,2,-77,-38,-97,-31
-21,13,-9,-3,-69,-18,-80,-19
-3,39,-44,-13,-54,16,-52,2
19,63,-84,-24,-35,57,-19,28
43,87,-126,-35,-15,98,15,56
69,108,-169,-46,4,140,50,83
97,129,-212,-57,25,181,84,111
122,150,-253,-68,46,224,119,139
148,170,-295,-78,66,264,153,166
175,183,-335,-89,86,301,184,191
200,188,-366,-95,105,333,213,215
220,188,-391,-99,120,359,234,234
236,190,-412,-104,131,378,251,247
246,194,-426,-107,139,392,263,257
251,189,-428,-106,142,396,267,261
253,177,-425,-104,143,393,265,260
251,167,-416,-102,140,383,258,255
242,159,-401,-98,134,369,247,246
231,148,-382,-93,124,350,230,234
219,133,-359,-88,113,325,210,218
201,115,-327,-78,100,295,185,198
177,94,-289,-68,81,258,155,174
152,73,-248,-58,61,217,121,147
126,47,-203,-45,41,173,85,118
99,20,-156,-32,20,129,49,90
74,0,-114,-21,0,86,13,62
49,-20,-74,-12,-20,46,-20,35
22,-38,-33,-1,-39,6,-52,8
-4,-55,-3,2,-61,-34,-88,-19
-31,-79,1,1,-83,-81,-127,-50
-58,-92,3,1,-102,-118,-158,-76
-75,-80,3,2,-113,-131,-170,-87
-78,-64,3,1,-115,-126,-167,-87
-69,-53,4,2,-106,-109,-153,-76
-56,-39,4,3,-95,-84,-133,-60
-41,-27,4,2,-85,-62,-115,-45
-29,-19,3,2,-76,-44,-100,-33
-21,-12,3,2,-70,-31,-88,-24
-19,-10,3,2,-68,-29,-86,-22
-18,-11,2,1,-69,-29,-87,-23
-18,-11,2,1,-68,-29,-87,-22
-19,-10,3,2,-68,-29,-86,-23
-20,-10,3,2,-69,-29,-87,-23
-20,-10,3,2,-68,-29,-87,-23
-21,-9,4,3,-68,-28,-86,-23
-21,-8,4,2,-68,-29,-86,-24
-20,-9,3,2,-68,-29,-87,-23
-20,-9,3,2,-67,-29,-86,-23
-19,-9,3,2,-68,-28,-85,-22
-18,-11,2,1,-67,-29,-86,-23
-18,-11,2,1,-67,-29,-86,-22
-19,-10,3,2,-68,-29,-86,-22
-19,-10,3,2,-68,-29,-86,-23
-20,-10,3,2,-68,-29,-86,-23
-21,-9,4,3,-68,-28,-86,-22
-21,-9,4,2,-69,-29,-86,-23
-20,-10,3,1,-68,-29,-86,-23
-19,-10,4,2,-67,-28,-85,-22
-19,-10,3,2,-67,-28,-85,-22
-18,-11,2,1,-67,-29,-86,-23
-18,-11,3,1,-66,-29,-85,-22
-19,-10,3,2,-67,-28,-85,-23
-19,-10,3,2,-68,-29,-86,-23
-19,-10,3,2,-67,-29,-85,-23
-20,-9,4,2,-68,-28,-85,-22
-20,-8,4,2,-68,-28,-85,-23
-20,-9,3,2,-68,-29,-85,-23
-19,-9,3,2,-67,-28,-85,-22
-19,-9,3,2,-67,-28,-85,-22
-18,-10,2,1,-67,-29,-85,-23
-18,-10,3,2,-65,-29,-84,-22
-19,-10,3,2,-66,-28,-85,-22
-20,-10,3,1,-67,-29,-85,-23
-20,-10,3,2,-67,-29,-85,-23
-21,-8,4,2,-67,-28,-85,-23
-20,-9,4,2,-67,-28,-85,-23
-20,-10,3,2,-67,-28,-85,-23
-19,-9,4,3,-66,-27,-83,-21
-17,-8,7,3,-64,-24,-81,-19
-15,-9,7,2,-64,-24,-81,-19
-14,-8,8,3,-63,-23,-80,-18
-14,-6,11,4,-62,-20,-78,-17
-13,-6,12,4,-62,-19,-77,-16
-12,-8,13,4,-60,-18,-76,-15
-12,-8,14,4,-60,-17,-75,-14
-12,-7,14,4,-61,-17,-75,-15
-10,-8,14,4,-60,-17,-74,-14
-8,-7,18,5,-57,-13,-71,-11
-8,-7,18,5,-58,-13,-71,-11
-7,-7,17,4,-58,-14,-72,-12
-5,-9,18,5,-56,-13,-70,-10
-5,-10,19,5,-56,-11,-69,-10
-5,-7,20,5,-56,-11,-69,-10
-5,-5,22,5,-55,-9,-68,-9
-5,-5,24,6,-55,-8,-66,-8
-4,-6,24,7,-54,-7,-65,-8
-3,-7,24,6,-53,-7,-65,-7
-1,-6,27,7,-51,-4,-62,-5
1,-5,31,8,-49,0,-59,-2
5,-4,34,8,-48,3,-56,0
7,-2,38,9,-45,7,-53,3
8,0,41,10,-44,9,-51,4
9,0,44,11,-44,12,-49,5
12,2,48,12,-41,16,-45,8
14,4,54,14,-39,21,-41,11
17,7,58,15,-37,25,-38,14
20,7,62,15,-35,28,-34,17
24,7,65,16,-32,32,-30,20
26,7,68,17,-29,36,-28,22
30,8,71,17,-28,39,-25,25
34,9,76,18,-24,44,-21,28
35,12,81,20,-22,49,-17,31
37,14,85,21,-21,52,-14,33
40,13,88,21,-19,55,-11,35
42,14,92,22,-18,58,-8,38
42,15,94,23,-17,60,-7,39
45,16,96,23,-16,63,-5,41
47,15,97,23,-14,65,-3,42
48,14,98,23,-13,66,-2,44
50,12,98,23,-12,65,-2,44
51,12,99,23,-11,66,-1,45
52,14,102,24,-10,69,0,46
52,15,103,24,-10,69,0,46
52,15,102,24,-10,69,1,46
50,15,102,25,-11,69,0,46
49,14,100,24,-12,66,-1,44
49,12,97,22,-14,64,-3,43
48,10,96,23,-13,63,-3,43
46,10,93,22,-14,61,-5,41
47,7,90,21,-15,58,-8,39
45,7,88,21,-15,56,-10,38
43,6,87,20,-17,54,-11,37
41,5,84,19,-19,51,-13,34
40,2,81,18,-20,48,-16,32
36,2,78,18,-22,45,-19,29
33,4,75,18,-24,42,-21,27
32,0,71,16,-26,38,-24,25
31,-2,67,15,-26,36,-26,24
28,-5,63,14,-28,31,-29,21
28,-9,58,12,-30,27,-33,19
26,-12,55,11,-30,24,-35,17
23,-13,52,11,-33,20,-38,14
19,-13,48,10,-35,16,-42,11
16,-10,46,10,-37,14,-45,9
13,-9,44,10,-39,11,-46,7
11,-9,42,9,-41,10,-48,6
11,-11,38,8,-42,6,-51,3
10,-12,36,8,-42,5,-51,3
8,-11,35,8,-43,4,-52,2
6,-11,31,6,-45,1,-56,0
5,-12,29,6,-45,0,-57,0
3,-10,29,7,-47,-1,-58,-2
1,-11,26,6,-49,-4,-60,-4
0,-11,24,5,-50,-6,-62,-5
-2,-9,24,6,-50,-6,-62,-6
-4,-8,23,6,-52,-7,-64,-8
-4,-10,19,4,-53,-10,-66,-9
-6,-10,18,4,-53,-11,-67,-9
-6,-10,17,5,-54,-12,-67,-10
-5,-13,14,3,-55,-15,-69,-12
-7,-13,12,3,-55,-17,-71,-13
-9,-11,13,3,-56,-17,-71,-14
-12,-9,11,3,-58,-19,-73,-16
-15,-10,7,2,-60,-22,-76,-18
-16,-9,6,2,-61,-23,-77,-18
-18,-7,6,3,-62,-24,-78,-20
-18,-7,4,2,-63,-25,-79,-21
-17,-7,5,2,-62,-25,-78,-20
-18,-8,4,2,-62,-25,-79,-20
-19,-10,0,1,-64,-29,-82,-22
-19,-11,0,1,-63,-29,-82,-22
-19,-10,0,1,-63,-28,-81,-23
-20,-9,0,1,-64,-29,-82,-23
-20,-9,0,1,-64,-29,-82,-24
-21,-8,1,2,-64,-29,-81,-23
-22,-8,1,2,-65,-29,-81,-23
-21,-9,0,1,-65,-29,-82,-23
-20,-9,0,1,-64,-29,-81,-23
-20,-9,1,1,-63,-28,-80,-22
-19,-10,0,1,-64,-29,-81,-22
-18,-11,0,1,-63,-29,-81,-22
