Lead 1,Lead 2,Lead 3,Lead 4,Lead 5,Lead 6,Lead 7,Lead 8
-1,-11,20,2,-3,44,-1918,-6
-2,-10,17,1,-5,42,-1860,-8
-4,-11,13,0,-6,38,-1720,-11
-6,-11,13,1,-6,38,-1876,-10
-7,-9,12,1,-7,37,-1900,-11
-8,-8,12,1,-8,36,-1884,-12
-9,-7,13,2,-7,37,-1920,-11
-10,-6,14,3,-8,37,-2083,-11
-12,-8,9,1,-11,33,-1981,-14
-12,-9,8,0,-11,32,-1957,-15
-12,-9,8,0,-11,31,-1947,-15
-11,-10,7,0,-12,31,-2019,-16
-10,-11,6,-1,-11,30,-2061,-16
-10,-10,7,0,-9,31,-2236,-14
-11,-10,7,0,-11,31,-2269,-15
-11,-9,7,0,-11,31,-2225,-15
-12,-9,8,1,-10,32,-2295,-14
-13,-8,9,2,-10,33,-2413,-13
-12,-9,8,0,-12,31,-2204,-16
-12,-9,8,0,-11,31,-2151,-15
-11,-9,8,0,-11,31,-2211,-15
-11,-9,7,0,-12,30,-2223,-16
-10,-11,5,-1,-11,30,-2091,-17
-10,-10,7,0,-10,31,-2218,-15
-11,-9,7,0,-11,31,-2222,-15
-11,-9,7,0,-11,31,-2187,-15
-11,-9,8,1,-10,32,-2232,-14
-12,-7,10,2,-10,33,-2383,-13
-12,-8,8,0,-12,31,-2230,-15
-11,-9,7,0,-11,31,-2164,-15
-11,-9,7,0,-10,31,-2180,-15
-11,-10,7,0,-11,30,-2133,-16
-10,-11,5,-1,-11,29,-1967,-16
-10,-10,7,0,-9,31,-2107,-14
-11,-9,7,0,-11,31,-2167,-14
-11,-9,7,0,-11,31,-2110,-14
-11,-9,8,1,-10,32,-2167,-13
-12,-8,9,2,-11,33,-2341,-13
-12,-8,8,0,-12,31,-2175,-15
-11,-9,7,0,-11,31,-2134,-15
-11,-9,7,0,-11,31,-2158,-15
-11,-9,7,0,-11,30,-2123,-15
-10,-11,5,-1,-11,29,-1990,-16
-10,-10,7,0,-10,31,-2098,-14
-11,-10,7,0,-11,31,-2123,-14
-11,-9,7,0,-10,31,-2099,-14
-11,-9,8,1,-10,32,-2150,-13
-12,-8,9,2,-10,33,-2312,-13
-12,-8,7,1,-12,31,-2180,-15
-12,-9,7,0,-11,31,-2102,-15
-11,-9,7,0,-11,31,-2165,-15
-11,-9,6,0,-12,30,-2145,-16
-10,-10,5,-1,-11,29,-2002,-16
-10,-10,7,0,-9,31,-2149,-14
-11,-9,7,0,-10,31,-2195,-15
-11,-9,7,0,-10,31,-2155,-14
-11,-9,8,1,-10,32,-2169,-13
-13,-7,9,2,-10,32,-2328,-13
-12,-8,8,1,-12,30,-2214,-15
-11,-9,7,0,-11,31,-2172,-15
-11,-9,7,0,-11,30,-2218,-15
-11,-9,6,0,-12,30,-2197,-16
-10,-10,5,-1,-11,29,-2072,-16
-10,-10,6,0,-9,30,-2197,-15
-10,-10,7,0,-10,31,-2227,-14
-11,-9,7,0,-10,31,-2226,-14
-11,-8,7,1,-10,31,-2322,-14
-13,-7,9,2,-10,32,-2470,-13
-12,-8,7,0,-12,30,-2302,-15
-11,-8,7,0,-11,30,-2215,-15
-11,-9,7,0,-11,31,-2291,-15
-11,-9,7,0,-11,30,-2249,-15
-10,-10,5,-1,-11,29,-2057,-16
-10,-10,6,0,-9,30,-2117,-14
-11,-9,7,0,-10,30,-2132,-14
-11,-9,7,0,-10,30,-2101,-14
-11,-9,8,1,-10,31,-2141,-14
-12,-7,9,2,-10,32,-2271,-13
-12,-8,8,1,-12,30,-2178,-15
-11,-9,7,1,-11,30,-2122,-15
-11,-9,7,0,-10,30,-2161,-15
-10,-9,7,0,-11,30,-2124,-15
-10,-11,5,-1,-11,28,-1964,-16
-10,-10,6,0,-9,30,-2047,-15
-11,-9,7,0,-10,30,-2135,-14
-11,-9,7,0,-10,30,-2097,-14
-11,-9,8,0,-10,31,-2109,-13
-12,-7,9,2,-10,32,-2268,-12
-12,-8,8,0,-12,30,-2198,-15
-12,-8,7,0,-11,30,-2167,-14
-11,-9,7,0,-10,30,-2183,-14
-10,-9,7,0,-11,29,-2114,-15
-10,-10,5,-1,-11,28,-1935,-16
-10,-10,6,0,-9,30,-1989,-14
-11,-9,7,0,-10,30,-2062,-14
-11,-9,7,0,-10,30,-2078,-14
-11,-8,7,1,-9,30,-2106,-13
-12,-7,9,2,-9,31,-2260,-12
-12,-8,8,0,-12,30,-2129,-14
-12,-8,7,0,-11,30,-1993,-14
-11,-8,7,0,-11,30,-2073,-15
-10,-9,6,0,-11,30,-2072,-15
-9,-10,5,-1,-11,28,-1918,-16
-9,-10,6,0,-9,29,-2014,-14
-11,-9,7,0,-10,30,-2121,-14
-11,-9,7,0,-10,30,-2063,-14
-11,-8,7,0,-10,30,-2111,-13
-11,-7,9,2,-10,31,-2296,-12
-11,-8,8,1,-12,30,-2214,-14
-11,-8,7,0,-11,30,-2124,-14
-11,-9,7,0,-10,30,-2165,-14
-10,-9,6,0,-11,29,-2177,-15
-10,-10,5,-1,-11,27,-2081,-16
-10,-10,6,0,-9,29,-2141,-14
-10,-9,7,0,-9,30,-2163,-14
-11,-9,7,0,-10,29,-2111,-14
-11,-8,7,0,-9,30,-2182,-13
-10,-6,11,2,-8,33,-2325,-11
-8,-5,14,2,-8,36,-2244,-10
-6,-5,15,2,-6,38,-2104,-9
-4,-4,18,2,-5,40,-2160,-7
0,-5,21,3,-3,43,-2118,-5
4,-8,23,2,0,46,-1957,-2
6,-8,27,3,3,50,-2055,0
7,-6,30,4,4,53,-2146,2
9,-6,33,5,5,55,-2064,5
10,-7,35,6,6,57,-2123,6
9,-3,38,8,7,60,-2301,8
10,-2,38,7,5,60,-2256,7
12,-5,38,6,7,60,-2138,7
13,-6,38,6,8,61,-2077,8
13,-6,38,6,7,61,-2072,7
14,-7,37,4,7,59,-2009,6
14,-7,38,5,9,60,-2086,8
13,-7,37,6,8,60,-2199,8
13,-9,36,6,8,59,-2173,7
13,-10,36,6,8,59,-2188,8
12,-9,38,7,8,60,-2306,9
11,-9,36,6,6,58,-2239,7
11,-8,34,5,5,56,-2160,5
10,-7,34,5,5,56,-2201,5
10,-8,34,5,5,56,-2160,5
11,-9,31,3,4,53,-1966,3
9,-10,29,3,5,52,-1961,3
8,-10,29,4,4,51,-2142,2
7,-10,28,4,3,50,-2151,2
5,-11,26,3,2,48,-2173,1
3,-9,26,5,2,48,-2328,1
1,-7,24,4,-1,46,-2255,-1
1,-9,22,3,-2,44,-2088,-3
0,-10,19,2,-2,41,-2153,-4
-1,-9,17,2,-3,40,-2171,-6
-1,-9,15,0,-5,37,-2013,-8
-2,-10,14,0,-4,36,-2038,-8
-6,-9,11,1,-6,34,-2194,-9
-8,-7,10,1,-7,33,-2209,-10
-9,-7,9,0,-8,31,-2203,-12
-12,-7,8,1,-9,30,-2293,-12
-12,-7,7,1,-11,28,-2244,-14
-11,-8,6,0,-11,28,-2069,-15
-11,-8,6,0,-11,28,-2026,-15
-11,-8,6,0,-11,28,-2081,-15
-10,-9,4,-1,-11,27,-1978,-16
-10,-9,5,0,-9,28,-2063,-14
-11,-9,6,0,-9,28,-2201,-14
-11,-9,6,0,-10,28,-2119,-14
-11,-9,6,0,-10,28,-2105,-13
-12,-7,8,2,-9,30,-2187,-12
-12,-7,7,1,-11,29,-2182,-13
-11,-8,6,0,-11,28,-2049,-14
-11,-8,6,0,-11,28,-2089,-14
-10,-8,6,0,-11,27,-2081,-15
-10,-10,4,-1,-11,26,-1986,-16
-9,-10,5,-1,-9,27,-1958,-14
-10,-9,6,0,-10,28,-2057,-13
-10,-9,5,0,-10,28,-1971,-14
-11,-8,6,0,-9,28,-1993,-13
-12,-7,8,2,-9,30,-2183,-12
-12,-7,7,1,-11,28,-2083,-14
-11,-8,6,0,-11,28,-1904,-14
-10,-8,6,0,-10,28,-2049,-14
-11,-8,6,0,-11,28,-2118,-15
-10,-10,4,-1,-11,26,-2066,-16
-9,-10,4,-1,-10,27,-2100,-14
-10,-9,5,0,-9,28,-2250,-13
-10,-9,6,0,-10,27,-2176,-13
-11,-8,6,0,-10,28,-2147,-13
-12,-7,8,2,-9,29,-2265,-12
-12,-7,7,1,-11,28,-2265,-13
-11,-8,6,0,-11,27,-2111,-14
-10,-8,6,0,-10,28,-2124,-14
-10,-8,6,0,-10,28,-2129,-14
-10,-9,4,-1,-11,26,-1986,-16
-12,-10,7,0,-11,23,-1910,-17
-18,-11,16,1,-16,16,-2006,-21
-23,-14,24,4,-20,9,-2035,-26
-28,-16,31,5,-23,3,-2083,-31
-33,-14,37,8,-25,0,-2244,-33
-32,-6,31,6,-26,5,-2242,-31
-25,0,18,1,-21,16,-2024,-25
-13,14,-3,-4,-10,37,-2041,-11
5,40,-39,-15,4,73,-2001,11
29,64,-81,-27,23,112,-1934,35
55,85,-124,-38,44,154,-1939,64
80,108,-165,-48,65,196,-2006,93
105,130,-207,-59,84,238,-1980,120
130,151,-249,-70,105,279,-1927,147
155,172,-288,-79,125,321,-1924,176
181,186,-327,-88,143,358,-1955,200
207,190,-361,-96,162,389,-1668,222
228,188,-385,-101,178,413,-1502,241
244,190,-405,-105,189,433,-1421,255
254,193,-420,-110,195,444,-1310,263
261,185,-424,-110,201,448,-1276,268
262,175,-418,-106,202,446,-1420,268
258,166,-409,-103,198,436,-1395,263
249,157,-394,-99,191,421,-1435,253
236,148,-372,-92,182,403,-1638,242
222,134,-348,-86,169,379,-1691,225
204,115,-317,-78,154,346,-1517,203
183,94,-280,-68,137,309,-1559,179
158,72,-239,-58,118,268,-1602,153
133,45,-195,-48,96,223,-1549,123
108,16,-150,-35,77,179,-1525,95
81,-3,-106,-22,57,138,-1698,68
55,-21,-65,-12,37,98,-1659,41
28,-39,-24,-2,16,57,-1724,14
0,-55,5,2,-4,17,-1868,-12
-28,-77,11,2,-28,-29,-1889,-44
-54,-91,10,1,-48,-67,-1743,-70
-69,-79,10,1,-57,-78,-1792,-81
-71,-63,10,1,-58,-73,-1790,-80
-60,-53,9,0,-50,-56,-1706,-69
-45,-40,8,0,-37,-32,-1814,-53
-32,-28,10,0,-26,-9,-2131,-37
-21,-19,10,0,-18,8,-2115,-25
-14,-11,10,0,-12,21,-1995,-17
-13,-9,12,2,-11,24,-1881,-14
-14,-8,12,2,-12,24,-1882,-15
-13,-9,10,1,-13,22,-1726,-16
-12,-10,10,1,-12,23,-1718,-16
-12,-10,10,0,-12,23,-1682,-16
-12,-11,8,0,-13,22,-1590,-18
-11,-11,8,0,-11,22,-1531,-17
-12,-10,10,1,-11,23,-1736,-16
-12,-10,10,1,-11,23,-1757,-16
-13,-10,10,1,-11,23,-1773,-16
-13,-9,11,2,-11,24,-1875,-14
-14,-8,12,2,-12,24,-1870,-15
-13,-9,10,1,-13,22,-1690,-16
-13,-9,10,1,-12,23,-1778,-16
-13,-9,10,1,-12,22,-1823,-16
-12,-10,8,0,-13,21,-1783,-17
-11,-11,8,0,-11,21,-1734,-17
-12,-10,10,0,-11,23,-1860,-15
-13,-10,10,1,-11,23,-1851,-16
-12,-10,10,1,-11,23,-1953,-15
-13,-9,12,2,-10,24,-2149,-14
-15,-8,12,3,-12,24,-2234,-15
-13,-9,10,1,-13,23,-2066,-16
-13,-9,10,1,-12,23,-2097,-16
-13,-9,10,0,-12,23,-2058,-16
-12,-10,8,0,-13,22,-1789,-17
-11,-11,8,0,-11,21,-1542,-16
-12,-10,10,0,-10,23,-1675,-15
-12,-10,10,1,-11,23,-1654,-15
-12,-10,10,1,-11,23,-1523,-15
-13,-9,11,2,-10,23,-1571,-14
-14,-8,11,3,-12,24,-1806,-15
-13,-9,10,1,-13,22,-1733,-16
-13,-9,10,1,-12,22,-1754,-16
-13,-9,10,1,-12,22,-1803,-16
-12,-10,9,0,-12,21,-1744,-17
-11,-11,8,0,-11,21,-1616,-16
-12,-10,9,0,-10,22,-1718,-15
-12,-10,10,1,-11,22,-1742,-15
-12,-9,11,1,-10,24,-1802,-15
-11,-7,15,3,-8,27,-1934,-12
-11,-6,16,3,-9,28,-2047,-11
-10,-7,15,2,-9,28,-1874,-12
-8,-6,18,3,-7,31,-1778,-11
-7,-6,19,3,-7,32,-1756,-10
-5,-9,19,2,-6,32,-1713,-9
-3,-10,18,1,-5,31,-1640,-9
-4,-9,20,2,-4,32,-1818,-7
-3,-9,21,3,-4,34,-1830,-7
-2,-7,24,4,-3,36,-1820,-5
-2,-6,25,5,-2,38,-1875,-4
-2,-6,26,6,-3,38,-1987,-3
-1,-7,25,4,-3,38,-1807,-4
0,-9,26,4,-1,39,-1822,-4
0,-7,27,4,-1,40,-1978,-3
1,-5,28,4,-1,40,-2015,-3
3,-8,28,3,0,41,-1881,-2
4,-8,30,5,2,43,-1947,0
4,-8,31,5,1,43,-1971,0
5,-7,33,5,2,46,-1971,1
7,-4,38,8,4,51,-2022,5
9,-1,44,10,6,55,-2087,8
12,-1,46,9,7,58,-1876,9
14,0,48,10,8,60,-1990,10
16,0,51,10,10,62,-2048,12
19,1,54,10,11,66,-1992,14
23,2,58,10,15,70,-1823,17
26,4,64,13,18,76,-1942,22
28,6,68,14,20,80,-1946,24
31,6,71,15,22,83,-1912,26
33,7,76,17,24,87,-1928,30
34,10,81,19,25,92,-2107,33
38,11,84,19,27,95,-1946,34
41,13,88,19,29,99,-1852,37
44,14,92,20,32,103,-1868,40
48,13,94,19,33,105,-1849,41
51,12,96,19,36,107,-1714,43
51,13,99,21,38,111,-1860,46
53,14,102,22,39,113,-1827,48
54,15,104,23,40,115,-1757,49
55,14,106,23,41,117,-1839,51
54,15,107,24,41,117,-2075,52
55,14,106,23,40,116,-1921,50
58,14,109,23,42,119,-1849,52
59,15,109,23,42,120,-1839,52
59,14,108,22,41,119,-1807,52
59,13,106,21,42,117,-1683,51
57,12,105,22,42,116,-1847,51
56,11,104,22,40,115,-1817,50
55,9,102,22,40,113,-1823,49
53,10,101,22,39,111,-1992,49
44,0,82,14,31,94,-1339,35
41,2,80,16,30,92,-1441,35
39,0,77,15,27,88,-1569,32
37,-3,74,14,26,85,-1586,30
34,-4,70,14,24,81,-1660,29
32,-6,67,14,22,78,-1926,26
31,-10,62,11,20,73,-1858,22
28,-13,58,10,19,69,-1825,20
26,-13,54,9,16,65,-1886,17
23,-10,51,8,14,63,-1833,15
22,-12,47,6,13,59,-1641,12
20,-11,46,7,13,59,-1794,13
18,-12,44,7,11,56,-1858,11
16,-12,42,7,10,54,-1820,9
14,-11,42,7,9,54,-1847,9
11,-9,40,8,7,51,-1985,8
10,-10,36,6,4,48,-1854,4
9,-10,35,6,4,47,-1844,4
7,-11,32,5,3,44,-1883,1
6,-12,30,4,1,42,-1834,0
6,-12,27,2,1,40,-1695,-1
4,-10,28,4,1,40,-1811,0
2,-11,25,4,0,38,-1800,-2
0,-10,24,3,-1,36,-1771,-3
0,-10,24,4,-1,36,-1787,-3
-2,-10,23,5,-2,35,-1910,-3
-3,-11,20,3,-5,32,-1730,-7
-3,-11,19,3,-4,31,-1578,-7
-5,-9,17,2,-6,29,-1573,-9
-7,-10,13,1,-8,25,-1568,-12
-7,-11,11,0,-9,23,-1454,-14
-9,-9,11,0,-8,23,-1568,-13
-11,-8,10,0,-10,23,-1607,-14
-11,-8,11,1,-10,23,-1532,-13
-12,-8,11,1,-9,23,-1600,-13
-14,-7,9,2,-11,21,-1796,-14
-14,-9,7,1,-13,19,-1662,-17
-14,-9,7,0,-12,18,-1622,-17
-14,-9,6,0,-13,18,-1652,-17
-13,-10,6,0,-13,18,-1572,-18
-12,-11,4,-1,-13,17,-1552,-18
-13,-10,6,0,-11,18,-1808,-16
-13,-10,6,0,-12,18,-1890,-16
-13,-9,6,0,-12,18,-1841,-16
-14,-9,7,1,-11,19,-1878,-15
-15,-8,8,3,-12,20,-2056,-14
-15,-9,7,1,-13,18,-1883,-17
-14,-9,7,0,-13,18,-1769,-17
-14,-9,6,0,-12,18,-1766,-17
-13,-10,6,0,-13,17,-1735,-17
-13,-11,4,-1,-13,16,-1603,-18
-13,-10,6,0,-11,18,-1778,-16
-13,-10,6,0,-12,18,-1874,-16
-13,-10,6,0,-12,18,-1635,-16
-14,-9,7,1,-11,19,-1070,-15
-15,-8,9,2,-11,20,-881,-15
-15,-8,7,1,-13,18,-746,-17
-14,-9,6,0,-12,18,-725,-17
-14,-9,6,0,-12,18,-708,-17
-14,-9,6,0,-12,17,-634,-17
-13,-11,4,-1,-13,17,-571,-18
-13,-10,5,0,-11,18,-932,-16
-13,-10,6,0,-11,18,-1128,-16
-13,-10,6,0,-11,18,-1135,-16
-14,-9,7,1,-11,19,-1178,-15
-15,-8,8,2,-11,20,-1335,-14
-15,-8,7,1,-13,18,-1187,-16
-14,-9,7,0,-13,18,-1129,-16
-14,-9,6,0,-12,18,-1191,-17
-13,-9,6,0,-13,18,-1184,-17
-12,-11,4,-1,-13,16,-1034,-18
-12,-10,5,0,-11,18,-1151,-16
-13,-10,6,0,-11,18,-1243,-16
-13,-10,6,0,-11,18,-1197,-16
-14,-9,7,0,-11,19,-1192,-15
-14,-7,8,2,-11,20,-1353,-15
-14,-8,7,1,-13,18,-1251,-16
-14,-9,6,0,-12,18,-1095,-17
-13,-9,6,0,-12,18,-918,-16
-13,-9,6,0,-13,17,-781,-17
-12,-11,4,-1,-13,16,-591,-18
-12,-10,6,0,-11,18,-645,-16
-13,-10,6,0,-11,18,-760,-16
-13,-9,6,0,-11,18,-734,-15
-13,-9,7,0,-11,18,-755,-15
-15,-8,8,2,-11,20,-928,-14
-15,-8,7,1,-13,18,-853,-16
-13,-9,6,0,-12,18,-737,-16
-13,-9,6,0,-12,18,-757,-16
-13,-9,6,0,-12,17,-744,-17
-12,-10,4,-1,-12,16,-585,-18
-12,-10,5,0,-10,18,-653,-16
-13,-9,6,0,-11,18,-776,-15
-13,-9,6,0,-11,18,-746,-16
-13,-9,7,0,-11,18,-754,-15
-15,-8,8,2,-11,20,-920,-14
-14,-8,7,1,-13,18,-872,-16
-13,-9,6,0,-12,18,-765,-16
-13,-9,6,0,-12,18,-791,-16
-13,-9,6,0,-12,17,-764,-17
-12,-10,4,-1,-13,16,-582,-18
-12,-10,5,0,-11,17,-624,-16
-12,-10,6,0,-11,18,-777,-16
-13,-9,6,0,-11,18,-772,-16
-13,-9,6,1,-11,18,-827,-15
-14,-8,8,2,-11,19,-1013,-14
-14,-8,7,1,-13,18,-990,-16
-13,-9,6,0,-12,18,-899,-16
-13,-9,6,0,-12,18,-922,-16
-13,-9,6,0,-12,17,-904,-16
-12,-10,4,-1,-12,16,-757,-17
-12,-10,5,0,-10,17,-760,-16
-13,-10,6,0,-11,17,-826,-15
-13,-9,6,0,-11,18,-776,-15
-12,-9,6,0,-11,18,-771,-15
-14,-8,8,2,-11,19,-933,-14
-14,-8,7,1,-13,18,-887,-16
-13,-8,6,0,-12,17,-757,-16
-13,-9,6,0,-12,18,-791,-16
-13,-9,6,0,-12,17,-816,-16
-12,-10,4,-1,-12,16,-763,-17
-12,-10,5,0,-10,17,-836,-16
-13,-9,6,0,-11,17,-933,-15
-13,-9,6,0,-11,17,-843,-15
-13,-9,6,0,-11,18,-818,-15
-14,-8,8,2,-10,19,-1008,-13
-14,-7,7,1,-12,18,-1021,-15
-13,-8,6,1,-12,17,-904,-16
-13,-9,6,0,-12,17,-958,-16
-13,-9,6,0,-12,17,-1002,-16
-12,-10,4,-1,-13,16,-890,-17
-12,-10,5,0,-10,17,-831,-16
-13,-9,6,0,-11,17,-909,-15
-13,-9,6,0,-11,17,-868,-15
-13,-9,6,0,-11,18,-883,-15
-14,-8,8,2,-10,19,-1055,-14
-14,-8,7,1,-12,18,-1050,-16
-13,-9,6,0,-12,17,-909,-16
-13,-9,6,0,-12,17,-934,-16
-13,-9,5,0,-12,16,-930,-16
-12,-10,4,-1,-12,15,-798,-17
-12,-10,5,0,-10,17,-799,-16
-12,-9,6,0,-11,17,-923,-15
-12,-9,6,0,-11,17,-891,-15
-12,-8,8,1,-10,19,-910,-14
-10,-5,13,3,-8,24,-1027,-10
-9,-4,15,3,-8,26,-992,-10
-7,-4,16,2,-7,27,-846,-9
-4,-4,19,3,-4,30,-856,-7
0,-6,23,3,-2,34,-845,-4
3,-8,25,3,0,36,-697,-2
5,-7,28,4,2,39,-695,0
7,-7,32,5,4,43,-842,3
9,-8,33,5,5,45,-782,4
9,-6,35,6,5,46,-793,5
8,-2,38,8,6,49,-960,7
9,-3,38,8,5,48,-1008,6
11,-5,38,7,6,49,-853,7
11,-6,38,6,6,49,-879,7
11,-6,37,6,6,48,-870,6
12,-7,36,5,6,47,-716,5
13,-7,36,5,8,48,-687,6
12,-9,36,5,7,47,-808,7
11,-11,35,5,7,46,-761,6
11,-11,35,6,7,46,-779,6
10,-9,37,7,7,47,-922,8
8,-7,35,7,4,45,-1019,5
8,-7,33,5,3,44,-1025,4
8,-8,33,5,4,44,-1109,4
8,-8,33,5,4,43,-1116,3
8,-10,28,3,2,40,-1003,0
7,-11,28,3,3,39,-984,1
6,-10,28,4,3,39,-1138,1
4,-11,26,3,1,37,-1109,0
3,-11,24,4,1,35,-1112,-1
0,-8,24,5,0,35,-1257,0
0,-8,22,4,-2,33,-1268,-3
-2,-10,19,2,-3,29,-1120,-6
-3,-10,18,2,-3,28,-1137,-6
-4,-8,16,1,-5,27,-1142,-8
-5,-9,13,0,-7,24,-1022,-10
-6,-10,11,0,-6,22,-974,-11
-9,-8,10,1,-8,21,-1120,-12
-11,-7,9,1,-9,20,-1082,-13
-13,-8,6,0,-10,18,-1045,-14
-14,-8,7,1,-10,18,-1187,-13
-14,-7,7,1,-12,17,-1200,-15
-13,-8,5,0,-12,16,-949,-16
-13,-8,5,0,-12,16,-943,-16
-13,-8,5,0,-12,16,-979,-16
-12,-10,4,-1,-12,15,-950,-17
-12,-10,4,-1,-11,15,-932,-16
-12,-9,5,0,-11,16,-1144,-15
-12,-9,5,0,-11,16,-1148,-15
-12,-9,5,0,-11,16,-1102,-15
-13,-7,7,1,-10,18,-1167,-14
-14,-7,7,1,-12,17,-1191,-15
-13,-8,5,0,-12,16,-1015,-16
-13,-8,5,0,-11,16,-1051,-16
-13,-9,5,0,-11,16,-1041,-16
-12,-9,4,-1,-12,15,-923,-17
-11,-10,4,-1,-11,15,-874,-16
-12,-9,5,0,-10,16,-1057,-15
-13,-9,5,0,-11,16,-1050,-15
-13,-8,5,0,-11,16,-1022,-14
-14,-7,7,2,-10,17,-1128,-13
-14,-7,7,1,-12,17,-1187,-15
-13,-7,5,0,-12,16,-1009,-15
-13,-8,5,0,-12,16,-1022,-16
-13,-9,5,0,-12,16,-1032,-16
-12,-9,3,-1,-13,15,-919,-17
-11,-10,4,-1,-11,15,-842,-16
-11,-9,5,0,-10,16,-984,-15
-13,-9,5,0,-11,16,-960,-15
-13,-9,5,0,-11,16,-980,-15
-13,-7,7,1,-10,17,-1120,-13
-14,-7,7,1,-12,17,-1162,-14
-13,-8,6,0,-12,16,-935,-15
-13,-8,6,0,-11,16,-917,-15
-13,-8,5,0,-12,16,-885,-16
-13,-9,5,-1,-14,13,-833,-18
-18,-11,12,0,-15,6,-818,-22
-23,-14,21,3,-18,0,-983,-26
-28,-16,28,5,-23,-6,-856,-31
-33,-16,35,6,-26,-12,-651,-35
-34,-9,33,6,-26,-8,-645,-32
-30,0,23,4,-23,1,-695,-27
-20,9,4,-1,-16,17,-519,-17
-3,32,-28,-11,-1,49,-510,2
18,57,-68,-22,15,89,-472,27
44,79,-111,-35,35,129,-452,53
71,100,-154,-46,57,171,-538,81
96,122,-195,-56,78,213,-546,110
121,144,-237,-66,97,254,-387,137
146,165,-278,-77,117,296,-317,165
171,182,-316,-85,138,335,-548,193
197,190,-351,-93,156,369,-788,216
220,188,-379,-99,172,395,-627,234
237,189,-400,-104,185,416,-631,250
249,193,-417,-108,193,431,-618,261
257,189,-424,-110,197,436,-523,265
261,177,-422,-108,200,434,-450,266
258,168,-414,-104,198,428,-673,264
250,160,-400,-100,192,415,-730,255
239,150,-381,-95,183,397,-750,243
225,138,-357,-88,173,376,-852,229
208,122,-328,-79,159,347,-894,210
187,100,-292,-71,141,309,-685,185
164,79,-252,-61,123,270,-722,160
138,54,-208,-50,102,227,-776,132
113,25,-164,-38,81,181,-711,102
88,1,-121,-27,62,138,-601,73
61,-16,-79,-15,43,99,-815,48
35,-34,-38,-5,22,59,-841,21
8,-51,-2,0,0,17,-860,-6
-21,-71,10,2,-21,-26,-978,-35
-49,-89,11,3,-43,-68,-1143,-63
-68,-84,10,1,-57,-88,-1015,-81
-74,-67,10,1,-60,-87,-1038,-82
-67,-56,10,1,-54,-73,-1093,-74
-52,-44,8,0,-44,-50,-1043,-60
-37,-33,8,0,-31,-27,-885,-44
-26,-23,9,1,-21,-7,-1031,-30
-17,-13,9,1,-15,7,-1040,-20
-15,-10,9,1,-13,11,-1055,-17
-15,-9,10,2,-12,13,-1172,-16
-16,-9,11,3,-13,13,-1311,-16
-15,-9,9,1,-14,12,-1197,-18
-15,-9,9,1,-13,12,-1231,-18
-15,-10,10,1,-13,11,-1263,-17
-14,-10,9,0,-14,11,-1219,-18
-13,-11,8,0,-13,10,-1052,-18
-14,-11,9,0,-12,11,-1201,-17
-15,-10,9,1,-12,12,-1217,-17
-15,-10,9,1,-12,12,-1187,-17
-15,-9,11,2,-12,13,-1281,-16
-16,-8,11,3,-13,13,-1455,-16
-15,-9,10,2,-14,12,-1276,-18
-14,-10,9,1,-13,12,-1274,-18
-14,-9,9,1,-13,11,-1316,-18
-14,-10,8,0,-13,10,-1220,-19
-13,-11,7,0,-12,10,-1061,-18
-14,-11,9,1,-11,12,-1170,-17
-14,-10,9,1,-12,11,-1150,-17
-14,-10,9,1,-12,12,-1204,-17
-15,-10,10,2,-11,12,-1320,-16
-16,-8,11,3,-12,13,-1480,-16
-15,-9,9,1,-14,11,-1293,-18
-15,-10,9,1,-13,11,-1273,-17
-15,-10,9,1,-13,11,-1302,-18
-14,-10,8,0,-13,10,-1242,-18
-13,-11,7,0,-13,10,-1113,-18
-14,-10,9,0,-12,11,-1277,-16
-14,-10,9,0,-12,11,-1333,-17
-14,-10,9,1,-12,11,-1301,-17
-15,-9,10,2,-11,12,-1336,-15
-16,-8,11,3,-12,13,-1466,-15
-15,-9,9,1,-13,11,-1279,-17
-15,-9,9,1,-13,11,-1259,-17
-15,-10,9,1,-13,11,-1264,-18
-14,-10,8,0,-13,10,-1114,-18
-13,-11,8,0,-13,10,-965,-18
-14,-11,9,1,-12,11,-1103,-17
-14,-10,9,1,-12,12,-1120,-17
-12,-8,12,1,-11,15,-1070,-15
-12,-7,14,3,-10,16,-1088,-13
-13,-6,16,4,-10,17,-1251,-12
-10,-6,17,3,-10,19,-1190,-12
-8,-6,18,3,-8,20,-1215,-11
-7,-8,19,3,-7,21,-1258,-10
-5,-9,19,2,-7,21,-1195,-10
-5,-10,18,1,-6,21,-984,-10
-5,-9,20,3,-4,23,-1074,-8
-3,-8,23,4,-4,25,-1068,-7
-3,-7,24,4,-4,26,-939,-6
-3,-7,25,5,-3,27,-940,-5
-4,-6,26,6,-3,28,-1002,-4
-1,-9,26,4,-3,28,-816,-5
-1,-8,27,5,-2,28,-773,-4
0,-6,28,5,-2,30,-808,-4
0,-6,28,4,-2,30,-794,-4
2,-9,28,3,0,31,-644,-3
2,-8,29,5,0,32,-773,-1
3,-8,31,6,1,33,-806,0
5,-6,35,7,3,37,-795,1
7,-3,40,8,5,42,-839,5
9,0,46,11,7,47,-1012,9
12,0,47,10,6,48,-849,9
13,0,49,10,8,50,-742,10
16,1,53,10,10,54,-783,12
20,2,57,11,12,58,-763,15
23,3,60,11,15,62,-641,18
25,6,66,14,19,67,-777,22
28,6,69,15,20,71,-755,25
